# Mess-Beginn: 08.11.2018 10:09:03
# Zeit	Zeit
1.46191500E+3	4.28838570E-5
1.46254700E+3	4.29255862E-5
1.46317900E+3	4.27911254E-5
1.46381100E+3	4.27957801E-5
1.46444300E+3	4.29116946E-5
1.46507500E+3	4.26937753E-5
1.46570700E+3	4.29209677E-5
1.46633900E+3	4.26613193E-5
1.46696900E+3	4.29487419E-5
1.46760100E+3	4.29348322E-5
1.46823300E+3	4.27679155E-5
1.46886500E+3	4.28142812E-5
1.46949700E+3	4.28328765E-5
1.47012900E+3	4.29209716E-5
1.47076100E+3	4.28792423E-5
1.47139300E+3	4.27123255E-5
1.47202500E+3	4.28560594E-5
1.47265700E+3	4.26428281E-5
1.47328900E+3	4.27031038E-5
1.47392100E+3	4.28282915E-5
1.47455300E+3	4.29071135E-5
1.47518500E+3	4.28467210E-5
1.47581700E+3	4.28142650E-5
1.47644900E+3	4.28049919E-5
1.47708100E+3	4.27771724E-5
1.47771300E+3	4.28374479E-5
1.47834500E+3	4.26798042E-5
1.47897700E+3	4.26705311E-5
1.47960900E+3	4.27910820E-5
1.48024100E+3	4.28235380E-5
1.48087300E+3	4.28559988E-5
1.48150500E+3	4.27400845E-5
1.48213700E+3	4.28003599E-5
1.48276900E+3	4.28189062E-5
1.48340100E+3	4.28096331E-5
1.48403300E+3	4.27817683E-5
1.48466500E+3	4.27585854E-5
1.48529700E+3	4.27122197E-5
1.48592900E+3	4.27956780E-5
1.48656100E+3	4.28049336E-5
1.48719300E+3	4.28095701E-5
1.48782500E+3	4.28002970E-5
1.48845700E+3	4.28281164E-5
1.48908900E+3	4.28791294E-5
1.48972100E+3	4.29162219E-5
1.49035300E+3	4.29579511E-5
1.49098500E+3	4.28234905E-5
1.49161700E+3	4.27724883E-5
1.49224900E+3	4.28003670E-5
1.49288100E+3	4.28050036E-5
1.49351300E+3	4.27215453E-5
1.49414500E+3	4.28003670E-5
1.49477700E+3	4.28791771E-5
1.49540900E+3	4.28374480E-5
1.49604100E+3	4.28235382E-5
1.49667300E+3	4.29719086E-5
1.49730500E+3	4.28606308E-5
1.49793700E+3	4.27400764E-5
1.49856900E+3	4.28745370E-5
1.49920100E+3	4.28559907E-5
1.49983300E+3	4.27632593E-5
1.50046600E+3	4.28560180E-5
1.50109800E+3	4.28745643E-5
1.50173000E+3	4.28374717E-5
1.50236200E+3	4.29533861E-5
1.50299400E+3	4.28281986E-5
1.50362600E+3	4.29024652E-5
1.50425800E+3	4.29302847E-5
1.50489100E+3	4.28421896E-5
1.50552300E+3	4.28282798E-5
1.50615500E+3	4.29024815E-5
1.50678700E+3	4.28143863E-5
1.50741900E+3	4.27958400E-5
1.50805100E+3	4.28004766E-5
1.50868300E+3	4.28004766E-5
1.50931500E+3	4.28468604E-5
1.50994700E+3	4.28839531E-5
1.51057900E+3	4.28561336E-5
1.51121100E+3	4.28051311E-5
1.51184300E+3	4.28097173E-5
1.51247600E+3	4.28329002E-5
1.51310700E+3	4.27540783E-5
1.51373900E+3	4.27494418E-5
1.51437100E+3	4.28839027E-5
1.51500300E+3	4.29209259E-5
1.51563500E+3	4.26983702E-5
1.51626700E+3	4.28838332E-5
1.51689900E+3	4.29162893E-5
1.51753100E+3	4.28467697E-5
1.51816300E+3	4.28050405E-5
1.51879500E+3	4.28838623E-5
1.51942700E+3	4.27911307E-5
1.52005900E+3	4.27633112E-5
1.52066500E+3	4.28281931E-5
1.52132300E+3	4.28281931E-5
1.52195500E+3	4.28328296E-5
1.52258700E+3	4.28235565E-5
1.52321900E+3	4.28096078E-5
1.52385100E+3	4.28467004E-5
1.52448300E+3	4.27076033E-5
1.52511500E+3	4.27725153E-5
1.52574700E+3	4.28930662E-5
1.52637900E+3	4.29208959E-5
1.52701100E+3	4.28606204E-5
1.52764300E+3	4.28652570E-5
1.52827500E+3	4.28559839E-5
1.52890700E+3	4.28235932E-5
1.52953900E+3	4.29070516E-5
1.53017100E+3	4.29070516E-5
1.53080300E+3	4.28745955E-5
1.53143500E+3	4.29626905E-5
1.53206700E+3	4.29487919E-5
1.53269900E+3	4.29348822E-5
1.53333100E+3	4.28977896E-5
1.53396300E+3	4.28282409E-5
1.53459500E+3	4.27911698E-5
1.53522700E+3	4.29488136E-5
1.53585900E+3	4.28421722E-5
1.53646500E+3	4.29302673E-5
1.53712300E+3	4.28839015E-5
1.53775500E+3	4.28885039E-5
1.53838700E+3	4.28606844E-5
1.53901900E+3	4.29487794E-5
1.53965100E+3	4.28282283E-5
1.54028300E+3	4.28327923E-5
1.54091500E+3	4.28559752E-5
1.54154700E+3	4.29440700E-5
1.54217900E+3	4.29997089E-5
1.54281100E+3	4.28513460E-5
1.54344300E+3	4.28838021E-5
1.54407500E+3	4.28606192E-5
1.54470700E+3	4.29023484E-5
1.54533900E+3	4.29162581E-5
1.54597100E+3	4.28977248E-5
1.54660300E+3	4.28003567E-5
1.54723500E+3	4.29487271E-5
1.54786800E+3	4.28977248E-5
1.54850000E+3	4.29209381E-5
1.54913200E+3	4.29394844E-5
1.54976400E+3	4.28931187E-5
1.55039600E+3	4.29023918E-5
1.55102800E+3	4.29441210E-5
1.55166000E+3	4.27864682E-5
1.55229200E+3	4.28931095E-5
1.55292400E+3	4.28652900E-5
1.55355600E+3	4.29070192E-5
1.55418800E+3	4.28234955E-5
1.55482000E+3	4.28466784E-5
1.55545200E+3	4.28466784E-5
1.55608400E+3	4.27817664E-5
1.55671600E+3	4.28188589E-5
1.55734800E+3	4.29672248E-5
1.55798000E+3	4.28791299E-5
1.55861200E+3	4.29486785E-5
1.55924400E+3	4.29023128E-5
1.55987600E+3	4.28560072E-5
1.56050900E+3	4.28745535E-5
1.56114100E+3	4.27910951E-5
1.56177300E+3	4.26659076E-5
1.56240500E+3	4.28003682E-5
1.56303700E+3	4.29441426E-5
1.56366900E+3	4.28931403E-5
1.56430100E+3	4.27401332E-5
1.56493300E+3	4.26566747E-5
1.56556500E+3	4.27030722E-5
1.56619700E+3	4.28421697E-5
1.56682900E+3	4.29534477E-5
1.56746100E+3	4.28838989E-5
1.56809300E+3	4.28143502E-5
1.56872500E+3	4.28513893E-5
1.56935700E+3	4.29580306E-5
1.56998900E+3	4.28652990E-5
1.57062100E+3	4.29302111E-5
1.57125300E+3	4.27771443E-5
1.57188500E+3	4.28559660E-5
1.57251700E+3	4.29347877E-5
1.57314900E+3	4.28142368E-5
1.57378100E+3	4.29486974E-5
1.57441300E+3	4.28235871E-5
1.57504500E+3	4.29812308E-5
1.57567700E+3	4.27540384E-5
1.57630900E+3	4.29997771E-5
1.57694100E+3	4.28838703E-5
1.57757300E+3	4.28560508E-5
1.57820500E+3	4.27911387E-5
1.57883700E+3	4.28375045E-5
1.57946900E+3	4.26381316E-5
1.58010100E+3	4.28420790E-5
1.58073300E+3	4.29023545E-5
1.58136500E+3	4.27678939E-5
1.58199700E+3	4.29162642E-5
1.58262900E+3	4.28467193E-5
1.58326100E+3	4.27957170E-5
1.58389300E+3	4.28606290E-5
1.58452500E+3	4.29162679E-5
1.58515700E+3	4.28281730E-5
1.58578900E+3	4.28745727E-5
1.58642100E+3	4.28884824E-5
1.58705300E+3	4.28745727E-5
1.58768500E+3	4.29858505E-5
1.58831700E+3	4.28932125E-5
1.58894900E+3	4.28468467E-5
1.58958100E+3	4.27309320E-5
1.59021300E+3	4.28885760E-5
1.59084500E+3	4.28283003E-5
1.59147700E+3	4.27355556E-5
1.59210900E+3	4.24805434E-5
1.59274100E+3	4.27309190E-5
1.59337300E+3	4.28468336E-5
1.59400500E+3	4.28884302E-5
1.59463700E+3	4.27354233E-5
1.59526900E+3	4.28096085E-5
1.59590100E+3	4.29208862E-5
1.59653300E+3	4.28235182E-5
1.59716500E+3	4.28049908E-5
1.59779700E+3	4.28652662E-5
1.59842900E+3	4.27771713E-5
1.59906100E+3	4.27725347E-5
1.59969300E+3	4.27540860E-5
1.60032500E+3	4.28468176E-5
1.60095700E+3	4.28792737E-5
1.60158900E+3	4.27911786E-5
1.60222100E+3	4.27031105E-5
1.60285300E+3	4.27077471E-5
1.60348500E+3	4.26057422E-5
1.60411700E+3	4.27448398E-5
1.60474900E+3	4.27633861E-5
1.60538100E+3	4.26891109E-5
1.60601300E+3	4.26844743E-5
1.60664500E+3	4.26427451E-5
1.60727700E+3	4.27679327E-5
1.60790900E+3	4.28606481E-5
1.60854100E+3	4.29162871E-5
1.60917300E+3	4.27493703E-5
1.60980500E+3	4.28003727E-5
1.61043700E+3	4.27818264E-5
1.61106900E+3	4.27726213E-5
1.61170100E+3	4.28050774E-5
1.61233300E+3	4.29627212E-5
1.61296500E+3	4.35052013E-5
1.61359700E+3	4.40337270E-5
1.61422900E+3	4.46225725E-5
1.61486100E+3	4.53690615E-5
1.61549300E+3	4.59625435E-5
1.61612500E+3	4.66997595E-5
1.61675700E+3	4.74741158E-5
1.61738900E+3	4.82576982E-5
1.61802100E+3	4.89160928E-5
1.61865300E+3	4.95930338E-5
1.61928500E+3	5.03534731E-5
1.61991700E+3	5.10118682E-5
1.62054900E+3	5.15543487E-5
1.62118100E+3	5.22359267E-5
1.62181300E+3	5.27691340E-5
1.62244500E+3	5.34692370E-5
1.62307700E+3	5.42064538E-5
1.62370900E+3	5.46608390E-5
1.62434100E+3	5.52079559E-5
1.62497300E+3	5.57596768E-5
1.62560500E+3	5.62186983E-5
1.62623700E+3	5.67936344E-5
1.62686900E+3	5.71691975E-5
1.62750100E+3	5.77070409E-5
1.62813300E+3	5.81844896E-5
1.62876500E+3	5.86342372E-5
1.62939700E+3	5.92091722E-5
1.63002900E+3	5.96125540E-5
1.63066100E+3	5.99603435E-5
1.63129300E+3	6.04471840E-5
1.63192500E+3	6.08830222E-5
1.63255700E+3	6.13095872E-5
1.63318900E+3	6.17500619E-5
1.63382100E+3	6.20979222E-5
1.63445300E+3	6.22370197E-5
1.63508500E+3	6.25244879E-5
1.63571700E+3	6.30484219E-5
1.63634900E+3	6.33173455E-5
1.63698100E+3	6.36465430E-5
1.63761300E+3	6.41287477E-5
1.63824500E+3	6.43791232E-5
1.63887700E+3	6.47361402E-5
1.63950900E+3	6.49493567E-5
1.64014100E+3	6.53017368E-5
1.64077300E+3	6.54176513E-5
1.64140500E+3	6.58303069E-5
1.64203700E+3	6.61177332E-5
1.64266900E+3	6.63681084E-5
1.64330100E+3	6.65164788E-5
1.64393300E+3	6.68734953E-5
1.64456500E+3	6.69801366E-5
1.64519700E+3	6.72444850E-5
1.64582900E+3	6.75180433E-5
1.64646100E+3	6.76154115E-5
1.64709300E+3	6.77035065E-5
1.64772500E+3	6.80605384E-5
1.64835700E+3	6.83201870E-5
1.64898900E+3	6.84453747E-5
1.64962100E+3	6.86725672E-5
1.65025300E+3	6.90249474E-5
1.65088500E+3	6.91453849E-5
1.65151700E+3	6.93215747E-5
1.65214900E+3	6.93772137E-5
1.65278100E+3	6.95534035E-5
1.65341300E+3	6.96229583E-5
1.65404500E+3	6.98594236E-5
1.65467700E+3	6.98501505E-5
1.65530900E+3	7.00309769E-5
1.65594100E+3	7.02488960E-5
1.65657300E+3	7.04251742E-5
1.65720500E+3	7.05735448E-5
1.65783700E+3	7.05549985E-5
1.65846900E+3	7.09120152E-5
1.65910100E+3	7.09074114E-5
1.65973300E+3	7.10836015E-5
1.66036500E+3	7.11856063E-5
1.66099700E+3	7.13107941E-5
1.66162900E+3	7.14406184E-5
1.66226100E+3	7.15704025E-5
1.66289300E+3	7.16631341E-5
1.66352500E+3	7.16631341E-5
1.66415700E+3	7.18578705E-5
1.66478900E+3	7.19226972E-5
1.66542100E+3	7.19736995E-5
1.66605300E+3	7.21220699E-5
1.66668500E+3	7.22194380E-5
1.66731700E+3	7.23678084E-5
1.66794900E+3	7.25208372E-5
1.66858100E+3	7.25672029E-5
1.66921400E+3	7.25625663E-5
1.66984600E+3	7.27248465E-5
1.67047800E+3	7.28731608E-5
1.67111000E+3	7.28917071E-5
1.67174200E+3	7.28731608E-5
1.67237400E+3	7.29334363E-5
1.67300600E+3	7.29195266E-5
1.67363800E+3	7.30957375E-5
1.67427000E+3	7.30957375E-5
1.67490200E+3	7.31421032E-5
1.67553400E+3	7.32116519E-5
1.67616600E+3	7.31979579E-5
1.67679800E+3	7.33370555E-5
1.67743000E+3	7.33741482E-5
1.67806200E+3	7.35317922E-5
1.67869400E+3	7.35920678E-5
1.67932600E+3	7.37264262E-5
1.67995800E+3	7.37867017E-5
1.68059000E+3	7.37635188E-5
1.68122200E+3	7.38516139E-5
1.68185400E+3	7.38005386E-5
1.68248600E+3	7.38839970E-5
1.68311800E+3	7.39349994E-5
1.68375000E+3	7.39952749E-5
1.68438200E+3	7.39210896E-5
1.68501400E+3	7.40463488E-5
1.68564600E+3	7.40092561E-5
1.68627900E+3	7.41900828E-5
1.68691100E+3	7.42503583E-5
1.68754300E+3	7.42595893E-5
1.68817500E+3	7.42874087E-5
1.68880700E+3	7.42178601E-5
1.68943900E+3	7.43152282E-5
1.69007100E+3	7.43708672E-5
1.69070300E+3	7.44404683E-5
1.69133500E+3	7.44636512E-5
1.69196700E+3	7.44775609E-5
1.69259900E+3	7.46491144E-5
1.69323100E+3	7.45518411E-5
1.69386300E+3	7.45889338E-5
1.69449500E+3	7.46770290E-5
1.69512700E+3	7.46584826E-5
1.69575900E+3	7.46909387E-5
1.69639100E+3	7.49088591E-5
1.69702300E+3	7.48578566E-5
1.69765500E+3	7.49923177E-5
1.69828700E+3	7.50386835E-5
1.69891900E+3	7.50385900E-5
1.69955100E+3	7.49551316E-5
1.70018300E+3	7.49041292E-5
1.70081500E+3	7.50432266E-5
1.70144700E+3	7.50246803E-5
1.70207900E+3	7.50152866E-5
1.70271100E+3	7.51543839E-5
1.70334300E+3	7.50894718E-5
1.70397500E+3	7.50941084E-5
1.70460700E+3	7.51079587E-5
1.70523900E+3	7.50801393E-5
1.70587100E+3	7.50755027E-5
1.70650300E+3	7.52006902E-5
1.70713500E+3	7.50755027E-5
1.70776700E+3	7.51684283E-5
1.70839900E+3	7.50664235E-5
1.70903100E+3	7.51916112E-5
1.70966300E+3	7.52518868E-5
1.71029500E+3	7.52936935E-5
1.71092700E+3	7.52334179E-5
1.71155900E+3	7.54559740E-5
1.71219100E+3	7.53168764E-5
1.71282300E+3	7.53678789E-5
1.71345500E+3	7.54186304E-5
1.71408700E+3	7.53444453E-5
1.71471900E+3	7.54603596E-5
1.71535100E+3	7.54047207E-5
1.71598300E+3	7.52934430E-5
1.71661500E+3	7.53861300E-5
1.71724700E+3	7.54371323E-5
1.71787900E+3	7.54556785E-5
1.71851100E+3	7.54974077E-5
1.71914300E+3	7.54048625E-5
1.71977500E+3	7.54790478E-5
1.72040700E+3	7.54419552E-5
1.72103900E+3	7.55625063E-5
1.72167100E+3	7.55764160E-5
1.72230300E+3	7.55392793E-5
1.72293500E+3	7.56041914E-5
1.72356700E+3	7.55531890E-5
1.72419900E+3	7.57015595E-5
1.72483100E+3	7.56180558E-5
1.72546300E+3	7.56087827E-5
1.72609500E+3	7.56273290E-5
1.72672700E+3	7.54743220E-5
1.72735900E+3	7.55995095E-5
1.72799100E+3	7.56552715E-5
1.72862300E+3	7.55347204E-5
1.72925500E+3	7.56228154E-5
1.72988700E+3	7.56459983E-5
1.73051900E+3	7.56922830E-5
1.73115100E+3	7.56691002E-5
1.73178300E+3	7.57525586E-5
1.73241500E+3	7.58267438E-5
1.73304700E+3	7.57340122E-5
1.73368000E+3	7.56691130E-5
1.73431200E+3	7.58174835E-5
1.73494400E+3	7.57201153E-5
1.73557600E+3	7.56876593E-5
1.73620800E+3	7.58036309E-5
1.73684000E+3	7.58360870E-5
1.73747200E+3	7.58546333E-5
1.73810400E+3	7.60215503E-5
1.73873600E+3	7.58731796E-5
1.73936800E+3	7.58592932E-5
1.74000000E+3	7.58314737E-5
1.74063200E+3	7.59705712E-5
1.74126400E+3	7.58453835E-5
1.74189600E+3	7.58778104E-5
1.74252800E+3	7.57248032E-5
1.74316000E+3	7.57850787E-5
1.74379200E+3	7.58314445E-5
1.74442400E+3	7.58036251E-5
1.74505600E+3	7.58638325E-5
1.74568800E+3	7.59241081E-5
1.74632000E+3	7.58777423E-5
1.74695200E+3	7.59148349E-5
1.74758400E+3	7.58871550E-5
1.74821600E+3	7.59288843E-5
1.74884800E+3	7.59196111E-5
1.74948000E+3	7.59242477E-5
1.75011200E+3	7.58778819E-5
1.75074400E+3	7.59150001E-5
1.75137600E+3	7.58547245E-5
1.75200800E+3	7.59010903E-5
1.75264000E+3	7.59381830E-5
1.75327200E+3	7.59567042E-5
1.75390500E+3	7.58361530E-5
1.75453700E+3	7.59288847E-5
1.75516900E+3	7.59010652E-5
1.75580100E+3	7.60540725E-5
1.75643300E+3	7.60679116E-5
1.75706500E+3	7.60261824E-5
1.75769700E+3	7.60354555E-5
1.75832900E+3	7.60308190E-5
1.75896100E+3	7.60399793E-5
1.75959300E+3	7.59982501E-5
1.76022500E+3	7.59518844E-5
1.76085700E+3	7.59982501E-5
1.76148900E+3	7.59426112E-5
1.76212100E+3	7.58639120E-5
1.76275300E+3	7.60911045E-5
1.76338500E+3	7.60493753E-5
1.76401700E+3	7.60679216E-5
1.76464900E+3	7.61700692E-5
1.76528100E+3	7.60866106E-5
1.76591300E+3	7.60541545E-5
1.76654500E+3	7.60495179E-5
1.76717700E+3	7.59706959E-5
1.76780900E+3	7.60911920E-5
1.76844100E+3	7.59520944E-5
1.76907300E+3	7.61653774E-5
1.76970500E+3	7.60494627E-5
1.77033700E+3	7.60818086E-5
1.77096900E+3	7.61189012E-5
1.77160100E+3	7.60864452E-5
1.77223300E+3	7.61281744E-5
1.77286500E+3	7.60400794E-5
1.77349700E+3	7.61281264E-5
1.77412900E+3	7.60632143E-5
1.77476100E+3	7.60539412E-5
1.77539300E+3	7.60493046E-5
1.77602500E+3	7.59426736E-5
1.77665700E+3	7.60817710E-5
1.77728900E+3	7.61095905E-5
1.77792100E+3	7.62625976E-5
1.77855300E+3	7.61837757E-5
1.77918500E+3	7.62023064E-5
1.77981700E+3	7.61976698E-5
1.78044900E+3	7.62764917E-5
1.78108100E+3	7.61420309E-5
1.78171300E+3	7.62115971E-5
1.78234500E+3	7.61791411E-5
1.78297700E+3	7.61327753E-5
1.78360900E+3	7.61605948E-5
1.78424100E+3	7.62023240E-5
1.78487300E+3	7.61327525E-5
1.78550500E+3	7.61373890E-5
1.78613700E+3	7.60956598E-5
1.78676900E+3	7.60585672E-5
1.78740100E+3	7.60261506E-5
1.78803300E+3	7.60400604E-5
1.78866500E+3	7.59380556E-5
1.78929700E+3	7.60261506E-5
1.78992900E+3	7.60586067E-5
1.79056100E+3	7.62023893E-5
1.79119400E+3	7.62765746E-5
1.79182600E+3	7.62626648E-5
1.79245800E+3	7.62023893E-5
1.79309000E+3	7.61050221E-5
1.79372200E+3	7.61745709E-5
1.79435400E+3	7.60911124E-5
1.79498600E+3	7.60772026E-5
1.79561800E+3	7.62302098E-5
1.79625000E+3	7.62673412E-5
1.79688200E+3	7.61514266E-5
1.79751400E+3	7.63276168E-5
1.79814600E+3	7.62209753E-5
1.79877800E+3	7.60958068E-5
1.79941000E+3	7.62627239E-5
1.80004200E+3	7.62534508E-5
1.80067400E+3	7.61236263E-5
1.80130600E+3	7.61885386E-5
1.80193800E+3	7.62626807E-5
1.80257000E+3	7.63646856E-5
1.80320200E+3	7.62534076E-5
1.80383400E+3	7.62487710E-5
1.80446600E+3	7.63414945E-5
1.80509800E+3	7.61699409E-5
1.80573100E+3	7.60308434E-5
1.80636300E+3	7.62070336E-5
1.80699500E+3	7.61884873E-5
1.80762700E+3	7.61328222E-5
1.80825900E+3	7.62348270E-5
1.80889100E+3	7.61838246E-5
1.80952300E+3	7.62672831E-5
1.81015500E+3	7.61794016E-5
1.81078700E+3	7.61144893E-5
1.81141900E+3	7.61515821E-5
1.81205100E+3	7.62535871E-5
1.81268300E+3	7.62211310E-5
1.81331500E+3	7.62349670E-5
1.81394700E+3	7.61839645E-5
1.81457900E+3	7.62117841E-5
1.81521100E+3	7.63184256E-5
1.81584300E+3	7.63042163E-5
1.81647500E+3	7.61465728E-5
1.81710700E+3	7.62717602E-5
1.81773900E+3	7.62903065E-5
1.81837100E+3	7.62995797E-5
1.81900300E+3	7.61744892E-5
1.81963500E+3	7.61791258E-5
1.82026700E+3	7.61744892E-5
1.82089900E+3	7.62208550E-5
1.82153100E+3	7.61884148E-5
1.82216300E+3	7.63924243E-5
1.82279500E+3	7.62672366E-5
1.82342700E+3	7.63136024E-5
1.82405900E+3	7.62347806E-5
1.82469100E+3	7.61745539E-5
1.82532300E+3	7.62811953E-5
1.82595500E+3	7.62348295E-5
1.82658700E+3	7.63321977E-5
1.82721900E+3	7.64666879E-5
1.82785100E+3	7.64156854E-5
1.82848300E+3	7.63507733E-5
1.82911500E+3	7.63229538E-5
1.82974700E+3	7.63136806E-5
1.83037900E+3	7.62163073E-5
1.83101100E+3	7.61745780E-5
1.83164300E+3	7.63229487E-5
1.83227500E+3	7.62348536E-5
1.83290700E+3	7.62997990E-5
1.83353900E+3	7.62070673E-5
1.83417100E+3	7.62719795E-5
1.83480300E+3	7.62858893E-5
1.83543500E+3	7.63739844E-5
1.83606700E+3	7.64156916E-5
1.83669900E+3	7.62209551E-5
1.83733100E+3	7.62024087E-5
1.83796300E+3	7.61560429E-5
1.83859500E+3	7.61652343E-5
1.83922700E+3	7.62069635E-5
1.83985900E+3	7.62486927E-5
1.84046500E+3	7.62857854E-5
1.84112300E+3	7.62486927E-5
1.84175500E+3	7.63275695E-5
1.84238700E+3	7.62997500E-5
1.84301900E+3	7.61745622E-5
1.84365100E+3	7.61745622E-5
1.84428300E+3	7.61978123E-5
1.84491500E+3	7.62070855E-5
1.84554700E+3	7.60958074E-5
1.84617900E+3	7.61560830E-5
1.84681100E+3	7.61885391E-5
1.84744300E+3	7.62718711E-5
1.84807500E+3	7.62023224E-5
1.84870700E+3	7.61791395E-5
1.84933900E+3	7.62718711E-5
1.84997100E+3	7.62811442E-5
1.85060300E+3	7.61512997E-5
1.85123500E+3	7.61976655E-5
1.85186700E+3	7.62301216E-5
1.85249900E+3	7.63089434E-5
1.85313100E+3	7.62115885E-5
1.85376300E+3	7.61281301E-5
1.85439500E+3	7.61281301E-5
1.85502800E+3	7.60724911E-5
1.85565900E+3	7.60632180E-5
1.85629100E+3	7.61605623E-5
1.85692300E+3	7.61188331E-5
1.85755500E+3	7.60492844E-5
1.85818700E+3	7.60492844E-5
1.85881900E+3	7.61236011E-5
1.85945100E+3	7.61746035E-5
1.86008300E+3	7.61560572E-5
1.86071500E+3	7.62395157E-5
1.86134500E+3	7.62209693E-5
1.86197700E+3	7.61607153E-5
1.86261000E+3	7.62812665E-5
1.86324200E+3	7.61560787E-5
1.86387200E+3	7.61978080E-5
1.86450400E+3	7.62442862E-5
1.86513600E+3	7.63138351E-5
1.86576800E+3	7.62257398E-5
1.86640000E+3	7.63462912E-5
1.86703200E+3	7.62489228E-5
1.86766400E+3	7.61933739E-5
1.86829600E+3	7.62582862E-5
1.86892800E+3	7.62814692E-5
1.86956000E+3	7.62814692E-5
1.87019200E+3	7.61283620E-5
1.87082400E+3	7.62860061E-5
1.87145600E+3	7.61144522E-5
1.87208800E+3	7.62860061E-5
1.87272000E+3	7.62257304E-5
1.87335200E+3	7.62905224E-5
1.87398400E+3	7.61560614E-5
1.87461700E+3	7.60633297E-5
1.87524900E+3	7.62117005E-5
1.87588100E+3	7.62208561E-5
1.87651300E+3	7.63089511E-5
1.87714500E+3	7.63645900E-5
1.87777700E+3	7.62950413E-5
1.87840900E+3	7.62625853E-5
1.87904100E+3	7.63089378E-5
1.87967300E+3	7.62718452E-5
1.88030500E+3	7.62764818E-5
1.88093700E+3	7.63321207E-5
1.88156900E+3	7.63645364E-5
1.88220100E+3	7.63645364E-5
1.88283300E+3	7.62857146E-5
1.88346500E+3	7.62161660E-5
1.88409700E+3	7.62764415E-5
1.88472900E+3	7.62021922E-5
1.88536100E+3	7.63691088E-5
1.88599300E+3	7.63691088E-5
1.88662500E+3	7.63227431E-5
1.88725700E+3	7.63181629E-5
1.88788900E+3	7.62532509E-5
1.88852100E+3	7.63367092E-5
1.88915300E+3	7.62671606E-5
1.88978500E+3	7.62115217E-5
1.89041700E+3	7.62116753E-5
1.89104900E+3	7.62765874E-5
1.89168100E+3	7.63322264E-5
1.89231300E+3	7.63183167E-5
1.89294500E+3	7.62859877E-5
1.89357700E+3	7.62118022E-5
1.89420900E+3	7.62535316E-5
1.89484100E+3	7.62581681E-5
1.89547300E+3	7.61932559E-5
1.89610500E+3	7.62257479E-5
1.89673700E+3	7.63045700E-5
1.89736900E+3	7.63462993E-5
1.89800100E+3	7.62442943E-5
1.89863300E+3	7.63322444E-5
1.89926500E+3	7.61699640E-5
1.89989700E+3	7.62905152E-5
1.90052900E+3	7.62997883E-5
1.90116100E+3	7.63693371E-5
1.90179300E+3	7.63599991E-5
1.90242600E+3	7.62719041E-5
1.90305900E+3	7.63136333E-5
1.90369100E+3	7.62394480E-5
1.90432300E+3	7.62486975E-5
1.90495500E+3	7.62904267E-5
1.90558700E+3	7.63507023E-5
1.90621900E+3	7.63089730E-5
1.90685100E+3	7.64063412E-5
1.90748300E+3	7.64109116E-5
1.90811500E+3	7.63691824E-5
1.90874700E+3	7.63970019E-5
1.90937900E+3	7.63552727E-5
1.91001100E+3	7.63183142E-5
1.91064300E+3	7.63461337E-5
1.91127500E+3	7.64110458E-5
1.91190700E+3	7.64295922E-5
1.91253900E+3	7.63183142E-5
1.91317100E+3	7.64110843E-5
1.91380300E+3	7.64018111E-5
1.91443500E+3	7.64806331E-5
1.91506700E+3	7.63276257E-5
1.91569900E+3	7.63692554E-5
1.91633100E+3	7.63785286E-5
1.91696300E+3	7.65268991E-5
1.91759500E+3	7.64944431E-5
1.91822700E+3	7.63136164E-5
1.91885900E+3	7.64389349E-5
1.91949100E+3	7.63972056E-5
1.92012300E+3	7.64713910E-5
1.92075500E+3	7.62859275E-5
1.92138700E+3	7.63739927E-5
1.92201900E+3	7.63600829E-5
1.92265200E+3	7.62256220E-5
1.92328300E+3	7.63600829E-5
1.92391500E+3	7.63415366E-5
1.92454700E+3	7.64295662E-5
1.92517900E+3	7.62951053E-5
1.92581100E+3	7.63692906E-5
1.92644300E+3	7.65454807E-5
1.92707500E+3	7.65687397E-5
1.92770700E+3	7.65594666E-5
1.92833900E+3	7.65270105E-5
1.92897100E+3	7.64620983E-5
1.92960300E+3	7.64667348E-5
1.93023500E+3	7.63831326E-5
1.93086700E+3	7.62115792E-5
1.93149900E+3	7.62718547E-5
1.93213100E+3	7.63043108E-5
1.93276300E+3	7.64572956E-5
1.93339500E+3	7.62579227E-5
1.93402700E+3	7.64294761E-5
1.93465900E+3	7.65082979E-5
1.93529100E+3	7.65129345E-5
1.93592300E+3	7.65592580E-5
1.93655500E+3	7.64479802E-5
1.93718700E+3	7.64989825E-5
1.93781900E+3	7.65407117E-5
1.93845100E+3	7.64479666E-5
1.93908300E+3	7.64201472E-5
1.93971500E+3	7.63969643E-5
1.94034700E+3	7.62578671E-5
1.94097900E+3	7.63691448E-5
1.94161100E+3	7.65130595E-5
1.94224300E+3	7.65362424E-5
1.94287500E+3	7.64945132E-5
1.94350700E+3	7.64759668E-5
1.94413900E+3	7.63275805E-5
1.94477100E+3	7.64295853E-5
1.94540300E+3	7.63739463E-5
1.94603500E+3	7.64203122E-5
1.94666700E+3	7.63368537E-5
1.94729900E+3	7.64665485E-5
1.94793100E+3	7.65778263E-5
1.94856300E+3	7.64433656E-5
1.94919500E+3	7.65592800E-5
1.94982700E+3	7.64480022E-5
1.95045900E+3	7.64017174E-5
1.95109100E+3	7.64573564E-5
